Sample in Buffer,Sample in Window,TRIGGER,ANC_SYSTEM/Wsp[0]_36[23:0],ANC_SYSTEM/Wsp[1]_37[23:0],ANC_SYSTEM/Wsp[2]_38[23:0],ANC_SYSTEM/Wsp[3]_39[23:0],ANC_SYSTEM/Wsp[4]_40[23:0],ANC_SYSTEM/Wsp[5]_41[23:0],ANC_SYSTEM/Wsp[6]_42[23:0],ANC_SYSTEM/Wsp[7]_43[23:0],ANC_SYSTEM/Wsp[8]_44[23:0],ANC_SYSTEM/Wsp[9]_45[23:0],ANC_SYSTEM/Wsp[10]_46[23:0],ANC_SYSTEM/Wsp[11]_47[23:0]
1004,1004,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
1005,1005,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
1006,1006,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
1007,1007,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
1008,1008,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
1009,1009,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
1010,1010,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
1011,1011,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
1012,1012,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
1013,1013,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
1014,1014,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
1015,1015,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
1016,1016,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
1017,1017,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
1018,1018,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
1019,1019,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
1020,1020,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
1021,1021,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
1022,1022,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
1023,1023,0,-72604,-59688,-50578,-57106,-39897,-54823,-62093,-41256,-37244,-52788,-62996,-51924
