Sample in Buffer,Sample in Window,TRIGGER,ANC_SYSTEM/Wanc[0]_24[23:0],ANC_SYSTEM/Wanc[1]_25[23:0],ANC_SYSTEM/Wanc[2]_26[23:0],ANC_SYSTEM/Wanc[3]_27[23:0],ANC_SYSTEM/Wanc[4]_28[23:0],ANC_SYSTEM/Wanc[5]_29[23:0],ANC_SYSTEM/Wanc[6]_30[23:0],ANC_SYSTEM/Wanc[7]_31[23:0],ANC_SYSTEM/Wanc[8]_32[23:0],ANC_SYSTEM/Wanc[9]_33[23:0],ANC_SYSTEM/Wanc[10]_34[23:0],ANC_SYSTEM/Wanc[11]_35[23:0],ANC_SYSTEM/Wanc[12]_36[23:0],ANC_SYSTEM/Wanc[13]_37[23:0],ANC_SYSTEM/Wanc[14]_38[23:0],ANC_SYSTEM/Wanc[15]_39[23:0],ANC_SYSTEM/Wanc[16]_40[23:0],ANC_SYSTEM/Wanc[17]_41[23:0],ANC_SYSTEM/Wanc[18]_42[23:0],ANC_SYSTEM/Wanc[19]_43[23:0],ANC_SYSTEM/Wanc[20]_44[23:0],ANC_SYSTEM/Wanc[21]_45[23:0],ANC_SYSTEM/Wanc[22]_46[23:0],ANC_SYSTEM/Wanc[23]_47[23:0],ANC_SYSTEM/Wanc[24]_48[23:0],ANC_SYSTEM/Wanc[25]_49[23:0],ANC_SYSTEM/Wanc[26]_50[23:0],ANC_SYSTEM/Wanc[27]_51[23:0],ANC_SYSTEM/Wanc[28]_52[23:0],ANC_SYSTEM/Wanc[29]_53[23:0],ANC_SYSTEM/Wanc[30]_54[23:0],ANC_SYSTEM/Wanc[31]_55[23:0]
482,482,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374744,1370631,1365124,1358520,1350922,1341935
483,483,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374744,1370631,1365124,1358520,1350922,1341935
484,484,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374744,1370631,1365124,1358520,1350922,1341935
485,485,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374744,1370631,1365124,1358520,1350922,1341935
486,486,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374744,1370631,1365124,1358520,1350922,1341935
487,487,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374744,1370631,1365124,1358520,1350922,1341935
488,488,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374744,1370631,1365124,1358520,1350922,1341935
489,489,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374744,1370631,1365124,1358520,1350922,1341935
490,490,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374744,1370631,1365124,1358520,1350922,1341935
491,491,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370632,1365125,1358521,1350923,1341936
492,492,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370632,1365125,1358521,1350923,1341936
493,493,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370632,1365125,1358521,1350923,1341936
494,494,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370632,1365125,1358521,1350923,1341936
495,495,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370632,1365125,1358521,1350923,1341936
496,496,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370632,1365125,1358521,1350923,1341936
497,497,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370632,1365125,1358521,1350923,1341936
498,498,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370632,1365125,1358521,1350923,1341936
499,499,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358522,1350924,1341937
500,500,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358522,1350924,1341937
501,501,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358522,1350924,1341937
502,502,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358522,1350924,1341937
503,503,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358522,1350924,1341937
504,504,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358522,1350924,1341937
505,505,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358522,1350924,1341937
506,506,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358522,1350924,1341937
507,507,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358522,1350924,1341937
508,508,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358523,1350925,1341938
509,509,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358523,1350925,1341938
510,510,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358523,1350925,1341938
511,511,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358523,1350925,1341938
512,512,1,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358523,1350925,1341938
513,513,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358523,1350925,1341938
514,514,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358523,1350925,1341938
515,515,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358523,1350925,1341938
516,516,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341939
517,517,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341939
518,518,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341939
519,519,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341939
520,520,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341939
521,521,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341939
522,522,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341939
523,523,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341939
524,524,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341939
525,525,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
526,526,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
527,527,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
528,528,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
529,529,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
530,530,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
531,531,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
532,532,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
533,533,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
534,534,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
535,535,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
536,536,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
537,537,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
538,538,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
539,539,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
540,540,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
541,541,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
542,542,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
543,543,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
544,544,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
545,545,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
546,546,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
547,547,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
548,548,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
549,549,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
550,550,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
551,551,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
552,552,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
553,553,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
554,554,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
555,555,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
556,556,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
557,557,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
558,558,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
559,559,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
560,560,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
561,561,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
562,562,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
563,563,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
564,564,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
565,565,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
566,566,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
567,567,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
568,568,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
569,569,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
570,570,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
571,571,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
572,572,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
573,573,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
574,574,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
575,575,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
576,576,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
577,577,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
578,578,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
579,579,0,1175579,1192756,1209306,1225357,1240395,1255052,1268789,1281975,1294726,1306494,1317355,1327499,1336732,1345201,1353273,1359938,1365730,1370568,1374737,1378076,1380549,1381655,1381953,1381596,1380314,1377960,1374745,1370633,1365126,1358524,1350926,1341940
