Sample in Buffer,Sample in Window,TRIGGER,ANC_SYSTEM/Wanc[0]_0[23:0],ANC_SYSTEM/Wanc[1]_1[23:0],ANC_SYSTEM/Wanc[2]_2[23:0],ANC_SYSTEM/Wanc[3]_3[23:0],ANC_SYSTEM/Wanc[4]_4[23:0],ANC_SYSTEM/Wanc[5]_5[23:0],ANC_SYSTEM/Wanc[6]_6[23:0],ANC_SYSTEM/Wanc[7]_7[23:0],ANC_SYSTEM/Wanc[8]_8[23:0],ANC_SYSTEM/Wanc[9]_9[23:0],ANC_SYSTEM/Wanc[10]_10[23:0],ANC_SYSTEM/Wanc[11]_11[23:0]
724,724,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
725,725,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
726,726,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
727,727,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
728,728,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
729,729,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
730,730,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
731,731,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
732,732,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
733,733,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
734,734,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
735,735,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
736,736,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
737,737,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
738,738,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
739,739,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
740,740,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
741,741,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
742,742,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
743,743,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
744,744,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
745,745,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
746,746,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
747,747,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
748,748,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
749,749,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
750,750,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
751,751,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
752,752,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
753,753,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
754,754,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
755,755,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
756,756,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
757,757,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
758,758,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
759,759,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
760,760,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
761,761,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
762,762,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
763,763,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
764,764,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
765,765,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
766,766,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
767,767,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
768,768,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
769,769,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
770,770,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
771,771,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
772,772,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
773,773,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
774,774,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
775,775,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
776,776,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
777,777,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
778,778,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
779,779,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
780,780,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
781,781,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
782,782,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
783,783,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
784,784,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
785,785,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
786,786,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
787,787,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
788,788,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
789,789,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
790,790,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
791,791,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
792,792,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
793,793,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
794,794,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
795,795,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
796,796,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
797,797,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
798,798,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
799,799,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
800,800,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
801,801,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
802,802,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
803,803,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
804,804,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
805,805,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
806,806,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
807,807,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
808,808,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
809,809,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
810,810,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
811,811,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
812,812,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
813,813,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
814,814,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
815,815,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
816,816,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
817,817,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
818,818,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
819,819,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
820,820,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
821,821,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
822,822,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
823,823,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
824,824,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
825,825,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
826,826,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
827,827,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
828,828,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
829,829,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
830,830,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
831,831,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
832,832,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
833,833,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
834,834,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
835,835,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
836,836,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
837,837,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
838,838,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
839,839,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
840,840,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
841,841,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
842,842,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
843,843,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
844,844,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
845,845,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
846,846,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
847,847,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
848,848,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
849,849,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
850,850,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
851,851,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
852,852,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
853,853,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
854,854,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
855,855,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
856,856,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
857,857,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
858,858,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
859,859,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
860,860,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
861,861,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
862,862,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
863,863,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
864,864,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
865,865,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
866,866,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
867,867,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
868,868,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
869,869,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
870,870,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
871,871,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
872,872,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
873,873,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
874,874,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
875,875,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
876,876,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
877,877,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
878,878,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
879,879,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
880,880,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
881,881,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
882,882,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
883,883,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
884,884,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
885,885,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
886,886,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
887,887,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
888,888,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
889,889,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
890,890,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
891,891,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
892,892,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
893,893,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
894,894,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
895,895,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
896,896,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
897,897,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
898,898,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
899,899,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
900,900,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
901,901,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
902,902,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
903,903,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
904,904,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
905,905,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
906,906,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
907,907,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
908,908,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583882,-412323,-243510,-75396,91080,255767
909,909,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583881,-412322,-243509,-75395,91081,255768
910,910,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583881,-412322,-243509,-75395,91081,255768
911,911,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583881,-412322,-243509,-75395,91081,255768
912,912,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583881,-412322,-243509,-75395,91081,255768
913,913,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583881,-412322,-243509,-75395,91081,255768
914,914,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583881,-412322,-243509,-75395,91081,255768
915,915,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583881,-412322,-243509,-75395,91081,255768
916,916,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583881,-412322,-243509,-75395,91081,255768
917,917,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583881,-412322,-243509,-75395,91081,255768
918,918,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583881,-412322,-243509,-75395,91081,255768
919,919,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583881,-412322,-243509,-75395,91081,255768
920,920,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583881,-412322,-243509,-75395,91081,255768
921,921,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583881,-412322,-243509,-75395,91081,255768
922,922,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583881,-412322,-243509,-75395,91081,255768
923,923,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583881,-412322,-243509,-75395,91081,255768
924,924,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583881,-412322,-243509,-75395,91081,255768
925,925,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583881,-412322,-243509,-75395,91081,255768
926,926,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583881,-412322,-243509,-75395,91081,255768
927,927,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583881,-412322,-243509,-75395,91081,255768
928,928,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583881,-412322,-243509,-75395,91081,255768
929,929,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583881,-412322,-243509,-75395,91081,255768
930,930,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583881,-412322,-243509,-75395,91081,255768
931,931,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583881,-412322,-243509,-75395,91081,255768
932,932,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583881,-412322,-243509,-75395,91081,255768
933,933,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583881,-412322,-243509,-75395,91081,255768
934,934,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583881,-412322,-243509,-75395,91081,255768
935,935,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583881,-412322,-243509,-75395,91081,255768
936,936,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583881,-412322,-243509,-75395,91081,255768
937,937,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583881,-412322,-243509,-75395,91081,255768
938,938,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583881,-412322,-243509,-75395,91081,255768
939,939,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583881,-412322,-243509,-75395,91081,255768
940,940,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583881,-412322,-243509,-75395,91081,255768
941,941,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583881,-412322,-243509,-75395,91081,255768
942,942,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583881,-412322,-243509,-75395,91081,255768
943,943,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583881,-412322,-243509,-75395,91081,255768
944,944,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583881,-412322,-243509,-75395,91081,255768
945,945,0,-1298062,-1236410,-1158504,-1066346,-930611,-758105,-583881,-412322,-243509,-75395,91081,255768
946,946,0,-1298062,-1236410,-1158504,-1066346,-930611,-758104,-583880,-412321,-243508,-75394,91082,255769
947,947,0,-1298062,-1236410,-1158504,-1066346,-930611,-758104,-583880,-412321,-243508,-75394,91082,255769
948,948,0,-1298062,-1236410,-1158504,-1066346,-930611,-758104,-583880,-412321,-243508,-75394,91082,255769
949,949,0,-1298062,-1236410,-1158504,-1066346,-930611,-758104,-583880,-412321,-243508,-75394,91082,255769
950,950,0,-1298062,-1236410,-1158504,-1066346,-930611,-758104,-583880,-412321,-243508,-75394,91082,255769
951,951,0,-1298062,-1236410,-1158504,-1066346,-930611,-758104,-583880,-412321,-243508,-75394,91082,255769
952,952,0,-1298062,-1236410,-1158504,-1066346,-930611,-758104,-583880,-412321,-243508,-75394,91082,255769
953,953,0,-1298062,-1236410,-1158504,-1066346,-930611,-758104,-583880,-412321,-243508,-75394,91082,255769
954,954,0,-1298062,-1236410,-1158504,-1066346,-930611,-758104,-583880,-412321,-243508,-75394,91082,255769
955,955,0,-1298062,-1236410,-1158504,-1066346,-930611,-758104,-583880,-412321,-243508,-75394,91082,255769
956,956,0,-1298062,-1236410,-1158504,-1066346,-930611,-758104,-583880,-412321,-243508,-75394,91082,255769
957,957,0,-1298062,-1236410,-1158504,-1066346,-930611,-758104,-583880,-412321,-243508,-75394,91082,255769
958,958,0,-1298062,-1236410,-1158504,-1066346,-930611,-758104,-583880,-412321,-243508,-75394,91082,255769
959,959,0,-1298062,-1236410,-1158504,-1066346,-930611,-758104,-583880,-412321,-243508,-75394,91082,255769
960,960,0,-1298062,-1236410,-1158504,-1066346,-930611,-758104,-583880,-412321,-243508,-75394,91082,255769
961,961,0,-1298062,-1236410,-1158504,-1066346,-930611,-758104,-583880,-412321,-243508,-75394,91082,255769
962,962,0,-1298062,-1236410,-1158504,-1066346,-930611,-758104,-583880,-412321,-243508,-75394,91082,255769
963,963,0,-1298062,-1236410,-1158504,-1066346,-930611,-758104,-583880,-412321,-243508,-75394,91082,255769
964,964,0,-1298062,-1236410,-1158504,-1066346,-930611,-758104,-583880,-412321,-243508,-75394,91082,255769
965,965,0,-1298062,-1236410,-1158504,-1066346,-930611,-758104,-583880,-412321,-243508,-75394,91082,255769
966,966,0,-1298062,-1236410,-1158504,-1066346,-930611,-758104,-583880,-412321,-243508,-75394,91082,255769
967,967,0,-1298062,-1236410,-1158504,-1066346,-930611,-758104,-583880,-412321,-243508,-75394,91082,255769
